name,value,date
圣马力诺,21798,211
布基纳法索,21631,211
所罗门群岛,21544,211
列支敦士登,20831,211
直布罗陀,20184,211
格林纳达,19613,211
尼加拉瓜,18491,211
百慕大群岛,18463,211
南苏丹,18348,211
塔吉克斯坦,17786,211
赤道几内亚,17182,211
汤加,16182,211
萨摩亚,15946,211
多米尼加,15760,211
吉布提,15690,211
马绍尔群岛,15501,211
中非共和国,15311,211
摩纳哥,15261,211
冈比亚,12586,211
圣马丁岛,12034,211
格陵兰岛,11971,211
瓦努阿图,11952,211
也门,11945,211
荷兰加勒比区,11402,211
荷属圣马丁,10931,211
厄立特里亚,10189,211
尼日尔,9931,211
安提瓜和巴布达,9106,211
科摩罗,8941,211
几内亚比绍,8848,211
利比里亚,8014,211
塞拉利昂,7758,211
乍得,7641,211
英属维尔京群岛,7305,211
圣文森特和格林纳丁斯,7112,211
圣基茨和尼维斯,6552,211
特克斯和凯科斯群岛,6446,211
中国,290787,212
美国,100279698,212
印度,44671119,212
法国,37442946,212
德国,36280371,212
巴西,35094130,212
韩国,26654729,212
意大利,24031538,212
英国,23977637,212
日本,23935445,212
俄罗斯,21545351,212
土耳其,17005537,212
西班牙,13573721,212
越南,11512138,212
澳大利亚,10564087,212
阿根廷,9723924,212
荷兰,8536849,212
中国台湾,8193072,212
伊朗,7559416,212
墨西哥,7125098,212
印度尼西亚,6620317,212
波兰,6349525,212
哥伦比亚,6312657,212
葡萄牙,5537108,212
奥地利,5524683,212
乌克兰,5329536,212
希腊,5306482,212
马来西亚,4971936,212
智利,4883582,212
朝鲜民主主义人民共和国,4772813,212
以色列,4708552,212
泰国,4702330,212
比利时,4629552,212
加拿大,4392747,212
瑞士,4276830,212
秘鲁,4197026,212
捷克,4168864,212
南非,4038501,212
菲律宾,4027469,212
罗马尼亚,3294447,212
丹麦,3144360,212
瑞典,2622790,212
伊拉克,2463021,212
塞尔维亚,2418973,212
匈牙利,2157995,212
新加坡,2157021,212
孟加拉国,2036416,212
中国香港,2051106,212
新西兰,1918070,212
斯洛伐克,1855129,212
佐治亚州,1785138,212
乔丹,1746997,212
Ireland,1677386,212
巴基斯坦,1574939,212
挪威,1467775,212
哈萨克斯坦,1395857,212
芬兰,1384654,212
保加利亚,1285855,212
立陶宛,1273554,212
摩洛哥,1267597,212
克罗地亚,1251655,212
斯洛文尼亚,1249572,212
黎巴嫩,1220157,212
危地马拉,1149459,212
突尼斯,1146991,212
哥斯达黎加,1143597,212
古巴,1111345,212
玻利维亚,1110256,212
阿拉伯联合酋长国,1042966,212
厄瓜多尔,1009958,212
尼泊尔,1000859,212
白俄罗斯,994037,212
巴拿马,995726,212
乌拉圭,992887,212
蒙古,990731,212
拉脱维亚,960450,212
沙特阿拉伯,825239,212
阿塞拜疆,824033,212
巴拉圭,718071,212
巴林,695279,212
斯里兰卡,671563,212
科威特,662359,212
多米尼加共和国,648216,212
缅甸,633075,212
巴勒斯坦,620816,212
塞浦路斯,610023,212
爱沙尼亚,608759,212
摩尔多瓦,594754,212
委内瑞拉,546937,212
埃及,515645,212
利比亚,507078,212
埃塞俄比亚,494349,212
卡塔尔,476454,212
留尼汪岛(法国海外省),475195,212
洪都拉斯,457676,212
亚美尼亚,445631,212
波斯尼亚和黑塞哥维那,400412,212
阿曼,399027,212
北马其顿,344531,212
肯尼亚,341116,212
赞比亚,333721,212
阿尔巴尼亚,333282,212
博茨瓦纳,326344,212
卢森堡,297757,212
黑山,283536,212
阿尔及利亚,271035,212
尼日利亚,266283,212
津巴布韦,257893,212
乌兹别克斯坦,245569,212
文莱,241044,212
莫桑比克,230590,212
马提尼克岛,224468,212
老挝,216492,212
冰岛,207171,212
吉尔吉斯斯坦,206511,212
阿富汗,205324,212
萨尔瓦多,201785,212
瓜德罗普岛,197105,212
马尔代夫,185584,212
特立尼达和多巴哥,185237,212
加纳,170996,212
纳米比亚,169946,212
乌干达,169663,212
牙买加,151931,212
柬埔寨,138035,212
卢旺达,132643,212
喀麦隆,123993,212
马耳他,115721,212
巴巴多斯,103545,212
安哥拉,103131,212
海峡群岛,95355,212
法属圭亚那,94729,212
刚果民主共和国,93837,212
塞内加尔,88859,212
马拉维,88073,212
象牙海岸,87881,212
苏里南,81228,212
法属波利尼西亚,76827,212
新喀里多尼亚,75122,212
斯威士兰,73770,212
圭亚那,71548,212
伯利兹,69012,212
斐济,68307,212
马达加斯加,67054,212
苏丹,63625,212
毛里塔尼亚,63419,212
佛得角,62862,212
不丹,62488,212
叙利亚,57390,212
布隆迪,50639,212
塞舌尔,49380,212
加蓬,48972,212
安道尔,46824,212
巴布亚新几内亚,45819,212
库拉索岛,45536,212
阿鲁巴,43494,212
毛里求斯,40922,212
马约特,40612,212
坦桑尼亚,40471,212
多哥,39323,212
几尼,38153,212
马恩岛,38008,212
巴哈马,37461,212
法罗群岛,34658,212
莱索托,34490,212
海地,33837,212
海地,32756,212
开曼群岛,31194,212
圣卢西亚,29550,212
贝宁,27922,212
索马里,27254,212
刚果,25375,212
东帝汶,23327,212
密克罗尼西亚,22203,212
圣马力诺,21798,212
布基纳法索,21631,212
所罗门群岛,21544,212
列支敦士登,20831,212
直布罗陀,20184,212
格林纳达,19613,212
尼加拉瓜,18491,212
百慕大群岛,18463,212
南苏丹,18348,212
塔吉克斯坦,17786,212
赤道几内亚,17182,212
汤加,16182,212
萨摩亚,15946,212
多米尼加,15760,212
吉布提,15690,212
马绍尔群岛,15501,212
中非共和国,15311,212
摩纳哥,15261,212
冈比亚,12586,212
圣马丁岛,12034,212
格陵兰岛,11971,212
瓦努阿图,11952,212
也门,11945,212
荷兰加勒比区,11402,212
荷属圣马丁,10931,212
厄立特里亚,10189,212
尼日尔,9931,212
安提瓜和巴布达,9106,212
科摩罗,8941,212
几内亚比绍,8848,212
利比里亚,8014,212
塞拉利昂,7758,212
乍得,7641,212
英属维尔京群岛,7305,212
圣文森特和格林纳丁斯,7112,212
圣基茨和尼维斯,6552,212
特克斯和凯科斯群岛,6446,212
库克群岛,6389,212
中国,290787,213
美国,100279698,213
印度,44671119,213
法国,37442946,213
德国,36280371,213
巴西,35094130,213
韩国,26654729,213
意大利,24031538,213
英国,23977637,213
日本,23935445,213
俄罗斯,21545351,213
土耳其,17005537,213
西班牙,13573721,213
越南,11512138,213
澳大利亚,10564087,213
阿根廷,9723924,213
荷兰,8536849,213
中国台湾,8193072,213
伊朗,7559416,213
墨西哥,7125098,213
印度尼西亚,6620317,213
波兰,6349525,213
哥伦比亚,6312657,213
葡萄牙,5537108,213
奥地利,5524683,213
乌克兰,5329536,213
希腊,5306482,213
马来西亚,4971936,213
智利,4883582,213
朝鲜民主主义人民共和国,4772813,213
以色列,4708552,213
泰国,4702330,213
比利时,4629552,213
加拿大,4392747,213
瑞士,4276830,213
秘鲁,4197026,213
捷克,4168864,213
南非,4038501,213
菲律宾,4027469,213
罗马尼亚,3294447,213
丹麦,3144360,213
瑞典,2622790,213
伊拉克,2463021,213
塞尔维亚,2418973,213
匈牙利,2157995,213
新加坡,2157021,213
孟加拉国,2036416,213
中国香港,2051106,213
新西兰,1918070,213
斯洛伐克,1855129,213
佐治亚州,1785138,213
乔丹,1746997,213
Ireland,1677386,213
巴基斯坦,1574939,213
挪威,1467775,213
哈萨克斯坦,1395857,213
芬兰,1384654,213
保加利亚,1285855,213
立陶宛,1273554,213
摩洛哥,1267597,213
克罗地亚,1251655,213
斯洛文尼亚,1249572,213
黎巴嫩,1220157,213
危地马拉,1149459,213
突尼斯,1146991,213
哥斯达黎加,1143597,213
古巴,1111345,213
玻利维亚,1110256,213
阿拉伯联合酋长国,1042966,213
厄瓜多尔,1009958,213
尼泊尔,1000859,213
白俄罗斯,994037,213
巴拿马,995726,213
乌拉圭,992887,213
蒙古,990731,213
拉脱维亚,960450,213
沙特阿拉伯,825239,213
阿塞拜疆,824033,213
巴拉圭,718071,213
巴林,695279,213
斯里兰卡,671563,213
科威特,662359,213
多米尼加共和国,648216,213
缅甸,633075,213
巴勒斯坦,620816,213
塞浦路斯,610023,213
爱沙尼亚,608759,213
摩尔多瓦,594754,213
委内瑞拉,546937,213
埃及,515645,213
利比亚,507078,213
埃塞俄比亚,494349,213
卡塔尔,476454,213
留尼汪岛(法国海外省),475195,213
洪都拉斯,457676,213
亚美尼亚,445631,213
波斯尼亚和黑塞哥维那,400412,213
阿曼,399027,213
北马其顿,344531,213
肯尼亚,341116,213
赞比亚,333721,213
阿尔巴尼亚,333282,213
博茨瓦纳,326344,213
卢森堡,297757,213
黑山,283536,213
阿尔及利亚,271035,213
尼日利亚,266283,213
津巴布韦,257893,213
乌兹别克斯坦,245569,213
文莱,241044,213
莫桑比克,230590,213
马提尼克岛,224468,213
老挝,216492,213
冰岛,207171,213
吉尔吉斯斯坦,206511,213
阿富汗,205324,213
萨尔瓦多,201785,213
瓜德罗普岛,197105,213
马尔代夫,185584,213
特立尼达和多巴哥,185237,213
加纳,170996,213
纳米比亚,169946,213
乌干达,169663,213
牙买加,151931,213
柬埔寨,138035,213
卢旺达,132643,213
喀麦隆,123993,213
马耳他,115721,213
巴巴多斯,103545,213
安哥拉,103131,213
海峡群岛,95355,213
法属圭亚那,94729,213
刚果民主共和国,93837,213
塞内加尔,88859,213
马拉维,88073,213
象牙海岸,87881,213
苏里南,81228,213
法属波利尼西亚,76827,213
新喀里多尼亚,75122,213
斯威士兰,73770,213
圭亚那,71548,213
伯利兹,69012,213
斐济,68307,213
马达加斯加,67054,213
苏丹,63625,213
毛里塔尼亚,63419,213
佛得角,62862,213
不丹,62488,213
叙利亚,57390,213
布隆迪,50639,213
塞舌尔,49380,213
加蓬,48972,213
安道尔,46824,213
巴布亚新几内亚,45819,213
库拉索岛,45536,213
阿鲁巴,43494,213
毛里求斯,40922,213
马约特,40612,213
坦桑尼亚,40471,213
多哥,39323,213
几尼,38153,213
马恩岛,38008,213
巴哈马,37461,213
法罗群岛,34658,213
莱索托,34490,213
海地,33837,213
海地,32756,213
开曼群岛,31194,213
圣卢西亚,29550,213
贝宁,27922,213
索马里,27254,213
刚果,25375,213
东帝汶,23327,213
密克罗尼西亚,22203,213
圣马力诺,21798,213
布基纳法索,21631,213
所罗门群岛,21544,213
列支敦士登,20831,213
直布罗陀,20184,213
格林纳达,19613,213
尼加拉瓜,18491,213
百慕大群岛,18463,213
南苏丹,18348,213
塔吉克斯坦,17786,213
赤道几内亚,17182,213
汤加,16182,213
萨摩亚,15946,213
多米尼加,15760,213
吉布提,15690,213
马绍尔群岛,15501,213
中非共和国,15311,213
摩纳哥,15261,213
冈比亚,12586,213
圣马丁岛,12034,213
格陵兰岛,11971,213
瓦努阿图,11952,213
也门,11945,213
荷兰加勒比区,11402,213
荷属圣马丁,10931,213
厄立特里亚,10189,213
尼日尔,9931,213
安提瓜和巴布达,9106,213
科摩罗,8941,213
几内亚比绍,8848,213
利比里亚,8014,213
塞拉利昂,7758,213
乍得,7641,213
英属维尔京群岛,7305,213
圣文森特和格林纳丁斯,7112,213
圣基茨和尼维斯,6552,213
特克斯和凯科斯群岛,6446,213
库克群岛,6389,213
圣多美和普林西比,6278,213
中国,290787,214
美国,100279698,214
印度,44671119,214
法国,37442946,214
德国,36280371,214
巴西,35094130,214
韩国,26654729,214
意大利,24031538,214
英国,23977637,214
日本,23935445,214
俄罗斯,21545351,214
土耳其,17005537,214
西班牙,13573721,214
越南,11512138,214
澳大利亚,10564087,214
阿根廷,9723924,214
荷兰,8536849,214
中国台湾,8193072,214
伊朗,7559416,214
墨西哥,7125098,214
印度尼西亚,6620317,214
波兰,6349525,214
哥伦比亚,6312657,214
葡萄牙,5537108,214
奥地利,5524683,214
乌克兰,5329536,214
希腊,5306482,214
马来西亚,4971936,214
智利,4883582,214
朝鲜民主主义人民共和国,4772813,214
以色列,4708552,214
泰国,4702330,214
比利时,4629552,214
加拿大,4392747,214
瑞士,4276830,214
秘鲁,4197026,214
捷克,4168864,214
南非,4038501,214
菲律宾,4027469,214
罗马尼亚,3294447,214
丹麦,3144360,214
瑞典,2622790,214
伊拉克,2463021,214
塞尔维亚,2418973,214
匈牙利,2157995,214
新加坡,2157021,214
孟加拉国,2036416,214
中国香港,2051106,214
新西兰,1918070,214
斯洛伐克,1855129,214
佐治亚州,1785138,214
乔丹,1746997,214
Ireland,1677386,214
巴基斯坦,1574939,214
挪威,1467775,214
哈萨克斯坦,1395857,214
芬兰,1384654,214
保加利亚,1285855,214
立陶宛,1273554,214
摩洛哥,1267597,214
克罗地亚,1251655,214
斯洛文尼亚,1249572,214
黎巴嫩,1220157,214
危地马拉,1149459,214
突尼斯,1146991,214
哥斯达黎加,1143597,214
古巴,1111345,214
玻利维亚,1110256,214
阿拉伯联合酋长国,1042966,214
厄瓜多尔,1009958,214
尼泊尔,1000859,214
白俄罗斯,994037,214
巴拿马,995726,214
乌拉圭,992887,214
蒙古,990731,214
拉脱维亚,960450,214
沙特阿拉伯,825239,214
阿塞拜疆,824033,214
巴拉圭,718071,214
巴林,695279,214
斯里兰卡,671563,214
科威特,662359,214
多米尼加共和国,648216,214
缅甸,633075,214
巴勒斯坦,620816,214
塞浦路斯,610023,214
爱沙尼亚,608759,214
摩尔多瓦,594754,214
委内瑞拉,546937,214
埃及,515645,214
利比亚,507078,214
埃塞俄比亚,494349,214
卡塔尔,476454,214
留尼汪岛(法国海外省),475195,214
洪都拉斯,457676,214
亚美尼亚,445631,214
波斯尼亚和黑塞哥维那,400412,214
阿曼,399027,214
北马其顿,344531,214
肯尼亚,341116,214
赞比亚,333721,214
阿尔巴尼亚,333282,214
博茨瓦纳,326344,214
卢森堡,297757,214
黑山,283536,214
阿尔及利亚,271035,214
尼日利亚,266283,214
津巴布韦,257893,214
乌兹别克斯坦,245569,214
文莱,241044,214
莫桑比克,230590,214
马提尼克岛,224468,214
老挝,216492,214
冰岛,207171,214
吉尔吉斯斯坦,206511,214
阿富汗,205324,214
萨尔瓦多,201785,214
瓜德罗普岛,197105,214
马尔代夫,185584,214
特立尼达和多巴哥,185237,214
加纳,170996,214
纳米比亚,169946,214
乌干达,169663,214
牙买加,151931,214
柬埔寨,138035,214
卢旺达,132643,214
喀麦隆,123993,214
马耳他,115721,214
巴巴多斯,103545,214
安哥拉,103131,214
海峡群岛,95355,214
法属圭亚那,94729,214
刚果民主共和国,93837,214
塞内加尔,88859,214
马拉维,88073,214
象牙海岸,87881,214
苏里南,81228,214
法属波利尼西亚,76827,214
新喀里多尼亚,75122,214
斯威士兰,73770,214
圭亚那,71548,214
伯利兹,69012,214
斐济,68307,214
马达加斯加,67054,214
苏丹,63625,214
毛里塔尼亚,63419,214
佛得角,62862,214
不丹,62488,214
叙利亚,57390,214
布隆迪,50639,214
塞舌尔,49380,214
加蓬,48972,214
安道尔,46824,214
巴布亚新几内亚,45819,214
库拉索岛,45536,214
阿鲁巴,43494,214
毛里求斯,40922,214
马约特,40612,214
坦桑尼亚,40471,214
多哥,39323,214
几尼,38153,214
马恩岛,38008,214
巴哈马,37461,214
法罗群岛,34658,214
莱索托,34490,214
海地,33837,214
海地,32756,214
开曼群岛,31194,214
圣卢西亚,29550,214
贝宁,27922,214
索马里,27254,214
刚果,25375,214
东帝汶,23327,214
密克罗尼西亚,22203,214
圣马力诺,21798,214
布基纳法索,21631,214
所罗门群岛,21544,214
列支敦士登,20831,214
直布罗陀,20184,214
格林纳达,19613,214
尼加拉瓜,18491,214
百慕大群岛,18463,214
南苏丹,18348,214
塔吉克斯坦,17786,214
赤道几内亚,17182,214
汤加,16182,214
萨摩亚,15946,214
多米尼加,15760,214
吉布提,15690,214
马绍尔群岛,15501,214
中非共和国,15311,214
摩纳哥,15261,214
冈比亚,12586,214
圣马丁岛,12034,214
格陵兰岛,11971,214
瓦努阿图,11952,214
也门,11945,214
荷兰加勒比区,11402,214
荷属圣马丁,10931,214
厄立特里亚,10189,214
尼日尔,9931,214
安提瓜和巴布达,9106,214
科摩罗,8941,214
几内亚比绍,8848,214
利比里亚,8014,214
塞拉利昂,7758,214
乍得,7641,214
英属维尔京群岛,7305,214
圣文森特和格林纳丁斯,7112,214
圣基茨和尼维斯,6552,214
特克斯和凯科斯群岛,6446,214
库克群岛,6389,214
圣多美和普林西比,6278,214
帕劳,5684,214
中国,290787,215
美国,100279698,215
印度,44671119,215
法国,37442946,215
德国,36280371,215
巴西,35094130,215
韩国,26654729,215
意大利,24031538,215
英国,23977637,215
日本,23935445,215
俄罗斯,21545351,215
土耳其,17005537,215
西班牙,13573721,215
越南,11512138,215
澳大利亚,10564087,215
阿根廷,9723924,215
荷兰,8536849,215
中国台湾,8193072,215
伊朗,7559416,215
墨西哥,7125098,215
印度尼西亚,6620317,215
波兰,6349525,215
哥伦比亚,6312657,215
葡萄牙,5537108,215
奥地利,5524683,215
乌克兰,5329536,215
希腊,5306482,215
马来西亚,4971936,215
智利,4883582,215
朝鲜民主主义人民共和国,4772813,215
以色列,4708552,215
泰国,4702330,215
比利时,4629552,215
加拿大,4392747,215
瑞士,4276830,215
秘鲁,4197026,215
捷克,4168864,215
南非,4038501,215
菲律宾,4027469,215
罗马尼亚,3294447,215
丹麦,3144360,215
瑞典,2622790,215
伊拉克,2463021,215
塞尔维亚,2418973,215
匈牙利,2157995,215
新加坡,2157021,215
孟加拉国,2036416,215
中国香港,2051106,215
新西兰,1918070,215
斯洛伐克,1855129,215
佐治亚州,1785138,215
乔丹,1746997,215
Ireland,1677386,215
巴基斯坦,1574939,215
挪威,1467775,215
哈萨克斯坦,1395857,215
芬兰,1384654,215
保加利亚,1285855,215
立陶宛,1273554,215
摩洛哥,1267597,215
克罗地亚,1251655,215
斯洛文尼亚,1249572,215
黎巴嫩,1220157,215
危地马拉,1149459,215
突尼斯,1146991,215
哥斯达黎加,1143597,215
古巴,1111345,215
玻利维亚,1110256,215
阿拉伯联合酋长国,1042966,215
厄瓜多尔,1009958,215
尼泊尔,1000859,215
白俄罗斯,994037,215
巴拿马,995726,215
乌拉圭,992887,215
蒙古,990731,215
拉脱维亚,960450,215
沙特阿拉伯,825239,215
阿塞拜疆,824033,215
巴拉圭,718071,215
巴林,695279,215
斯里兰卡,671563,215
科威特,662359,215
多米尼加共和国,648216,215
缅甸,633075,215
巴勒斯坦,620816,215
塞浦路斯,610023,215
爱沙尼亚,608759,215
摩尔多瓦,594754,215
委内瑞拉,546937,215
埃及,515645,215
利比亚,507078,215
埃塞俄比亚,494349,215
卡塔尔,476454,215
留尼汪岛(法国海外省),475195,215
洪都拉斯,457676,215
亚美尼亚,445631,215
波斯尼亚和黑塞哥维那,400412,215
阿曼,399027,215
北马其顿,344531,215
肯尼亚,341116,215
赞比亚,333721,215
阿尔巴尼亚,333282,215
博茨瓦纳,326344,215
卢森堡,297757,215
黑山,283536,215
阿尔及利亚,271035,215
尼日利亚,266283,215
津巴布韦,257893,215
乌兹别克斯坦,245569,215
文莱,241044,215
莫桑比克,230590,215
马提尼克岛,224468,215
老挝,216492,215
冰岛,207171,215
吉尔吉斯斯坦,206511,215
阿富汗,205324,215
萨尔瓦多,201785,215
瓜德罗普岛,197105,215
马尔代夫,185584,215
特立尼达和多巴哥,185237,215
加纳,170996,215
纳米比亚,169946,215
乌干达,169663,215
牙买加,151931,215
柬埔寨,138035,215
卢旺达,132643,215
喀麦隆,123993,215
马耳他,115721,215
巴巴多斯,103545,215
安哥拉,103131,215
海峡群岛,95355,215
法属圭亚那,94729,215
刚果民主共和国,93837,215
塞内加尔,88859,215
马拉维,88073,215
象牙海岸,87881,215
苏里南,81228,215
法属波利尼西亚,76827,215
新喀里多尼亚,75122,215
斯威士兰,73770,215
圭亚那,71548,215
伯利兹,69012,215
斐济,68307,215
马达加斯加,67054,215
苏丹,63625,215
毛里塔尼亚,63419,215
佛得角,62862,215
不丹,62488,215
叙利亚,57390,215
布隆迪,50639,215
塞舌尔,49380,215
加蓬,48972,215
安道尔,46824,215
巴布亚新几内亚,45819,215
库拉索岛,45536,215
阿鲁巴,43494,215
毛里求斯,40922,215
马约特,40612,215
坦桑尼亚,40471,215
多哥,39323,215
几尼,38153,215
马恩岛,38008,215
巴哈马,37461,215
法罗群岛,34658,215
莱索托,34490,215
海地,33837,215
海地,32756,215
开曼群岛,31194,215
圣卢西亚,29550,215
贝宁,27922,215
索马里,27254,215
刚果,25375,215
东帝汶,23327,215
密克罗尼西亚,22203,215
圣马力诺,21798,215
布基纳法索,21631,215
所罗门群岛,21544,215
列支敦士登,20831,215
直布罗陀,20184,215
格林纳达,19613,215
尼加拉瓜,18491,215
百慕大群岛,18463,215
南苏丹,18348,215
塔吉克斯坦,17786,215
赤道几内亚,17182,215
汤加,16182,215
萨摩亚,15946,215
多米尼加,15760,215
吉布提,15690,215
马绍尔群岛,15501,215
中非共和国,15311,215
摩纳哥,15261,215
冈比亚,12586,215
圣马丁岛,12034,215
格陵兰岛,11971,215
瓦努阿图,11952,215
也门,11945,215
荷兰加勒比区,11402,215
荷属圣马丁,10931,215
厄立特里亚,10189,215
尼日尔,9931,215
安提瓜和巴布达,9106,215
科摩罗,8941,215
几内亚比绍,8848,215
利比里亚,8014,215
塞拉利昂,7758,215
乍得,7641,215
英属维尔京群岛,7305,215
圣文森特和格林纳丁斯,7112,215
圣基茨和尼维斯,6552,215
特克斯和凯科斯群岛,6446,215
库克群岛,6389,215
圣多美和普林西比,6278,215
帕劳,5684,215
圣巴特,5336,215
中国,290787,216
美国,100279698,216
印度,44671119,216
法国,37442946,216
德国,36280371,216
巴西,35094130,216
韩国,26654729,216
意大利,24031538,216
英国,23977637,216
日本,23935445,216
俄罗斯,21545351,216
土耳其,17005537,216
西班牙,13573721,216
越南,11512138,216
澳大利亚,10564087,216
阿根廷,9723924,216
荷兰,8536849,216
中国台湾,8193072,216
伊朗,7559416,216
墨西哥,7125098,216
印度尼西亚,6620317,216
波兰,6349525,216
哥伦比亚,6312657,216
葡萄牙,5537108,216
奥地利,5524683,216
乌克兰,5329536,216
希腊,5306482,216
马来西亚,4971936,216
智利,4883582,216
朝鲜民主主义人民共和国,4772813,216
以色列,4708552,216
泰国,4702330,216
比利时,4629552,216
加拿大,4392747,216
瑞士,4276830,216
秘鲁,4197026,216
捷克,4168864,216
南非,4038501,216
菲律宾,4027469,216
罗马尼亚,3294447,216
丹麦,3144360,216
瑞典,2622790,216
伊拉克,2463021,216
塞尔维亚,2418973,216
匈牙利,2157995,216
新加坡,2157021,216
孟加拉国,2036416,216
中国香港,2051106,216
新西兰,1918070,216
斯洛伐克,1855129,216
佐治亚州,1785138,216
乔丹,1746997,216
Ireland,1677386,216
巴基斯坦,1574939,216
挪威,1467775,216
哈萨克斯坦,1395857,216
芬兰,1384654,216
保加利亚,1285855,216
立陶宛,1273554,216
摩洛哥,1267597,216
克罗地亚,1251655,216
斯洛文尼亚,1249572,216
黎巴嫩,1220157,216
危地马拉,1149459,216
突尼斯,1146991,216
哥斯达黎加,1143597,216
古巴,1111345,216
玻利维亚,1110256,216
阿拉伯联合酋长国,1042966,216
厄瓜多尔,1009958,216
尼泊尔,1000859,216
白俄罗斯,994037,216
巴拿马,995726,216
乌拉圭,992887,216
蒙古,990731,216
拉脱维亚,960450,216
沙特阿拉伯,825239,216
阿塞拜疆,824033,216
巴拉圭,718071,216
巴林,695279,216
斯里兰卡,671563,216
科威特,662359,216
多米尼加共和国,648216,216
缅甸,633075,216
巴勒斯坦,620816,216
塞浦路斯,610023,216
爱沙尼亚,608759,216
摩尔多瓦,594754,216
委内瑞拉,546937,216
埃及,515645,216
利比亚,507078,216
埃塞俄比亚,494349,216
卡塔尔,476454,216
留尼汪岛(法国海外省),475195,216
洪都拉斯,457676,216
亚美尼亚,445631,216
波斯尼亚和黑塞哥维那,400412,216
阿曼,399027,216
北马其顿,344531,216
肯尼亚,341116,216
赞比亚,333721,216
阿尔巴尼亚,333282,216
博茨瓦纳,326344,216
卢森堡,297757,216
黑山,283536,216
阿尔及利亚,271035,216
尼日利亚,266283,216
津巴布韦,257893,216
乌兹别克斯坦,245569,216
文莱,241044,216
莫桑比克,230590,216
马提尼克岛,224468,216
老挝,216492,216
冰岛,207171,216
吉尔吉斯斯坦,206511,216
阿富汗,205324,216
萨尔瓦多,201785,216
瓜德罗普岛,197105,216
马尔代夫,185584,216
特立尼达和多巴哥,185237,216
加纳,170996,216
纳米比亚,169946,216
乌干达,169663,216
牙买加,151931,216
柬埔寨,138035,216
卢旺达,132643,216
喀麦隆,123993,216
马耳他,115721,216
巴巴多斯,103545,216
安哥拉,103131,216
海峡群岛,95355,216
法属圭亚那,94729,216
刚果民主共和国,93837,216
塞内加尔,88859,216
马拉维,88073,216
象牙海岸,87881,216
苏里南,81228,216
法属波利尼西亚,76827,216
新喀里多尼亚,75122,216
斯威士兰,73770,216
圭亚那,71548,216
伯利兹,69012,216
斐济,68307,216
马达加斯加,67054,216
苏丹,63625,216
毛里塔尼亚,63419,216
佛得角,62862,216
不丹,62488,216
叙利亚,57390,216
布隆迪,50639,216
塞舌尔,49380,216
加蓬,48972,216
安道尔,46824,216
巴布亚新几内亚,45819,216
库拉索岛,45536,216
阿鲁巴,43494,216
毛里求斯,40922,216
马约特,40612,216
坦桑尼亚,40471,216
多哥,39323,216
几尼,38153,216
马恩岛,38008,216
巴哈马,37461,216
法罗群岛,34658,216
莱索托,34490,216
海地,33837,216
海地,32756,216
开曼群岛,31194,216
圣卢西亚,29550,216
贝宁,27922,216
索马里,27254,216
刚果,25375,216
东帝汶,23327,216
密克罗尼西亚,22203,216
圣马力诺,21798,216
布基纳法索,21631,216
所罗门群岛,21544,216
列支敦士登,20831,216
直布罗陀,20184,216
格林纳达,19613,216
尼加拉瓜,18491,216
百慕大群岛,18463,216
南苏丹,18348,216
塔吉克斯坦,17786,216
赤道几内亚,17182,216
汤加,16182,216
萨摩亚,15946,216
多米尼加,15760,216
吉布提,15690,216
马绍尔群岛,15501,216
中非共和国,15311,216
摩纳哥,15261,216
冈比亚,12586,216
圣马丁岛,12034,216
格陵兰岛,11971,216
瓦努阿图,11952,216
也门,11945,216
荷兰加勒比区,11402,216
荷属圣马丁,10931,216
厄立特里亚,10189,216
尼日尔,9931,216
安提瓜和巴布达,9106,216
科摩罗,8941,216
几内亚比绍,8848,216
利比里亚,8014,216
塞拉利昂,7758,216
乍得,7641,216
英属维尔京群岛,7305,216
圣文森特和格林纳丁斯,7112,216
圣基茨和尼维斯,6552,216
特克斯和凯科斯群岛,6446,216
库克群岛,6389,216
圣多美和普林西比,6278,216
帕劳,5684,216
圣巴特,5336,216
瑙鲁,4621,216
中国,290787,217
美国,100279698,217
印度,44671119,217
法国,37442946,217
德国,36280371,217
巴西,35094130,217
韩国,26654729,217
意大利,24031538,217
英国,23977637,217
日本,23935445,217
俄罗斯,21545351,217
土耳其,17005537,217
西班牙,13573721,217
越南,11512138,217
澳大利亚,10564087,217
阿根廷,9723924,217
荷兰,8536849,217
中国台湾,8193072,217
伊朗,7559416,217
墨西哥,7125098,217
印度尼西亚,6620317,217
波兰,6349525,217
哥伦比亚,6312657,217
葡萄牙,5537108,217
奥地利,5524683,217
乌克兰,5329536,217
希腊,5306482,217
马来西亚,4971936,217
智利,4883582,217
朝鲜民主主义人民共和国,4772813,217
以色列,4708552,217
泰国,4702330,217
比利时,4629552,217
加拿大,4392747,217
瑞士,4276830,217
秘鲁,4197026,217
捷克,4168864,217
南非,4038501,217
菲律宾,4027469,217
罗马尼亚,3294447,217
丹麦,3144360,217
瑞典,2622790,217
伊拉克,2463021,217
塞尔维亚,2418973,217
匈牙利,2157995,217
新加坡,2157021,217
孟加拉国,2036416,217
中国香港,2051106,217
新西兰,1918070,217
斯洛伐克,1855129,217
佐治亚州,1785138,217
乔丹,1746997,217
Ireland,1677386,217
巴基斯坦,1574939,217
挪威,1467775,217
